round,node,ul_bytes,dl_bytes,energy_mj
0,0,1974592,1974592,37716.664432
0,1,1974592,1974592,37716.664432
0,2,1234120,1234120,37716.665270
0,3,1974592,1974592,37716.664432
0,4,740472,740472,37716.665829
0,5,493648,493648,37716.666108
0,6,1234120,1234120,37716.665270
0,7,740472,740472,37716.665829
0,8,740472,740472,37716.665829
0,9,740472,740472,37716.665829
0,10,987296,987296,37716.665550
0,11,987296,987296,37716.665550
0,12,493648,493648,37716.666108
0,13,1234120,1234120,37716.665270
0,14,493648,493648,37716.666108
0,15,493648,493648,37716.666108
0,16,740472,740472,37716.665829
0,17,740472,740472,37716.665829
0,18,493648,493648,37716.666108
0,19,740472,740472,37716.665829
0,20,493648,493648,37716.666108
0,21,493648,493648,37716.666108
0,22,493648,493648,37716.666108
0,23,493648,493648,37716.666108
0,24,493648,493648,37716.666108
0,25,493648,493648,37716.666108
0,26,493648,493648,37716.666108
0,27,493648,493648,37716.666108
0,28,493648,493648,37716.666108
0,29,493648,493648,37716.666108
1,0,740472,740472,37716.665829
1,1,1480944,1480944,37716.664991
1,2,740472,740472,37716.665829
1,3,1727768,1727768,37716.664712
1,4,1480944,1480944,37716.664991
1,5,493648,493648,37716.666108
1,6,987296,987296,37716.665550
1,7,1480944,1480944,37716.664991
1,8,493648,493648,37716.666108
1,9,493648,493648,37716.666108
1,10,740472,740472,37716.665829
1,11,1234120,1234120,37716.665270
1,12,493648,493648,37716.666108
1,13,1480944,1480944,37716.664991
1,14,493648,493648,37716.666108
1,15,493648,493648,37716.666108
1,16,740472,740472,37716.665829
1,17,740472,740472,37716.665829
1,18,493648,493648,37716.666108
1,19,740472,740472,37716.665829
1,20,493648,493648,37716.666108
1,21,493648,493648,37716.666108
1,22,493648,493648,37716.666108
1,23,493648,493648,37716.666108
1,24,493648,493648,37716.666108
1,25,493648,493648,37716.666108
1,26,493648,493648,37716.666108
1,27,493648,493648,37716.666108
1,28,493648,493648,37716.666108
1,29,493648,493648,37716.666108
2,0,1480944,1480944,37716.664991
2,1,1727768,1727768,37716.664712
2,2,987296,987296,37716.665550
2,3,1974592,1974592,37716.664432
2,4,1480944,1480944,37716.664991
2,5,740472,740472,37716.665829
2,6,1234120,1234120,37716.665270
2,7,1234120,1234120,37716.665270
2,8,740472,740472,37716.665829
2,9,740472,740472,37716.665829
2,10,987296,987296,37716.665550
2,11,987296,987296,37716.665550
2,12,493648,493648,37716.666108
2,13,1480944,1480944,37716.664991
2,14,493648,493648,37716.666108
2,15,493648,493648,37716.666108
2,16,493648,493648,37716.666108
2,17,740472,740472,37716.665829
2,18,493648,493648,37716.666108
2,19,740472,740472,37716.665829
2,20,493648,493648,37716.666108
2,21,493648,493648,37716.666108
2,22,493648,493648,37716.666108
2,23,493648,493648,37716.666108
2,24,493648,493648,37716.666108
2,25,493648,493648,37716.666108
2,26,493648,493648,37716.666108
2,27,493648,493648,37716.666108
2,28,493648,493648,37716.666108
2,29,493648,493648,37716.666108
3,0,1480944,1480944,37716.664991
3,1,1480944,1480944,37716.664991
3,2,1234120,1234120,37716.665270
3,3,1234120,1234120,37716.665270
3,4,740472,740472,37716.665829
3,5,493648,493648,37716.666108
3,6,987296,987296,37716.665550
3,7,1480944,1480944,37716.664991
3,8,493648,493648,37716.666108
3,9,740472,740472,37716.665829
3,10,740472,740472,37716.665829
3,11,987296,987296,37716.665550
3,12,493648,493648,37716.666108
3,13,1234120,1234120,37716.665270
3,14,493648,493648,37716.666108
3,15,493648,493648,37716.666108
3,16,740472,740472,37716.665829
3,17,493648,493648,37716.666108
3,18,493648,493648,37716.666108
3,19,740472,740472,37716.665829
3,20,493648,493648,37716.666108
3,21,493648,493648,37716.666108
3,22,493648,493648,37716.666108
3,23,493648,493648,37716.666108
3,24,493648,493648,37716.666108
3,25,493648,493648,37716.666108
3,26,493648,493648,37716.666108
3,27,493648,493648,37716.666108
3,28,493648,493648,37716.666108
3,29,493648,493648,37716.666108
4,0,987296,987296,37716.665550
4,1,1727768,1727768,37716.664712
4,2,740472,740472,37716.665829
4,3,1234120,1234120,37716.665270
4,4,987296,987296,37716.665550
4,5,493648,493648,37716.666108
4,6,1234120,1234120,37716.665270
4,7,1234120,1234120,37716.665270
4,8,740472,740472,37716.665829
4,9,740472,740472,37716.665829
4,10,987296,987296,37716.665550
4,11,987296,987296,37716.665550
4,12,740472,740472,37716.665829
4,13,1234120,1234120,37716.665270
4,14,493648,493648,37716.666108
4,15,493648,493648,37716.666108
4,16,740472,740472,37716.665829
4,17,740472,740472,37716.665829
4,18,493648,493648,37716.666108
4,19,740472,740472,37716.665829
4,20,493648,493648,37716.666108
4,21,493648,493648,37716.666108
4,22,493648,493648,37716.666108
4,23,493648,493648,37716.666108
4,24,493648,493648,37716.666108
4,25,493648,493648,37716.666108
4,26,493648,493648,37716.666108
4,27,493648,493648,37716.666108
4,28,493648,493648,37716.666108
4,29,493648,493648,37716.666108
5,0,1480944,1480944,37716.664991
5,1,1974592,1974592,37716.664432
5,2,987296,987296,37716.665550
5,3,1234120,1234120,37716.665270
5,4,1234120,1234120,37716.665270
5,5,493648,493648,37716.666108
5,6,1234120,1234120,37716.665270
5,7,740472,740472,37716.665829
5,8,493648,493648,37716.666108
5,9,493648,493648,37716.666108
5,10,987296,987296,37716.665550
5,11,740472,740472,37716.665829
5,12,740472,740472,37716.665829
5,13,1480944,1480944,37716.664991
5,14,493648,493648,37716.666108
5,15,493648,493648,37716.666108
5,16,740472,740472,37716.665829
5,17,493648,493648,37716.666108
5,18,493648,493648,37716.666108
5,19,740472,740472,37716.665829
5,20,493648,493648,37716.666108
5,21,493648,493648,37716.666108
5,22,493648,493648,37716.666108
5,23,493648,493648,37716.666108
5,24,493648,493648,37716.666108
5,25,493648,493648,37716.666108
5,26,493648,493648,37716.666108
5,27,493648,493648,37716.666108
5,28,493648,493648,37716.666108
5,29,493648,493648,37716.666108
6,0,1234120,1234120,37716.665270
6,1,1727768,1727768,37716.664712
6,2,1234120,1234120,37716.665270
6,3,1480944,1480944,37716.664991
6,4,1480944,1480944,37716.664991
6,5,493648,493648,37716.666108
6,6,1234120,1234120,37716.665270
6,7,987296,987296,37716.665550
6,8,740472,740472,37716.665829
6,9,493648,493648,37716.666108
6,10,740472,740472,37716.665829
6,11,740472,740472,37716.665829
6,12,740472,740472,37716.665829
6,13,1234120,1234120,37716.665270
6,14,493648,493648,37716.666108
6,15,493648,493648,37716.666108
6,16,493648,493648,37716.666108
6,17,740472,740472,37716.665829
6,18,493648,493648,37716.666108
6,19,493648,493648,37716.666108
6,20,493648,493648,37716.666108
6,21,493648,493648,37716.666108
6,22,493648,493648,37716.666108
6,23,493648,493648,37716.666108
6,24,493648,493648,37716.666108
6,25,493648,493648,37716.666108
6,26,493648,493648,37716.666108
6,27,493648,493648,37716.666108
6,28,493648,493648,37716.666108
6,29,493648,493648,37716.666108
7,0,1727768,1727768,37716.664712
7,1,1974592,1974592,37716.664432
7,2,987296,987296,37716.665550
7,3,1480944,1480944,37716.664991
7,4,1480944,1480944,37716.664991
7,5,740472,740472,37716.665829
7,6,1234120,1234120,37716.665270
7,7,740472,740472,37716.665829
7,8,740472,740472,37716.665829
7,9,493648,493648,37716.666108
7,10,987296,987296,37716.665550
7,11,987296,987296,37716.665550
7,12,493648,493648,37716.666108
7,13,1727768,1727768,37716.664712
7,14,493648,493648,37716.666108
7,15,493648,493648,37716.666108
7,16,740472,740472,37716.665829
7,17,493648,493648,37716.666108
7,18,493648,493648,37716.666108
7,19,740472,740472,37716.665829
7,20,493648,493648,37716.666108
7,21,493648,493648,37716.666108
7,22,493648,493648,37716.666108
7,23,493648,493648,37716.666108
7,24,493648,493648,37716.666108
7,25,493648,493648,37716.666108
7,26,493648,493648,37716.666108
7,27,493648,493648,37716.666108
7,28,493648,493648,37716.666108
7,29,493648,493648,37716.666108
8,0,987296,987296,37716.665550
8,1,1234120,1234120,37716.665270
8,2,740472,740472,37716.665829
8,3,1727768,1727768,37716.664712
8,4,740472,740472,37716.665829
8,5,740472,740472,37716.665829
8,6,1234120,1234120,37716.665270
8,7,987296,987296,37716.665550
8,8,493648,493648,37716.666108
8,9,740472,740472,37716.665829
8,10,987296,987296,37716.665550
8,11,987296,987296,37716.665550
8,12,740472,740472,37716.665829
8,13,1234120,1234120,37716.665270
8,14,493648,493648,37716.666108
8,15,493648,493648,37716.666108
8,16,740472,740472,37716.665829
8,17,740472,740472,37716.665829
8,18,493648,493648,37716.666108
8,19,740472,740472,37716.665829
8,20,493648,493648,37716.666108
8,21,493648,493648,37716.666108
8,22,493648,493648,37716.666108
8,23,493648,493648,37716.666108
8,24,493648,493648,37716.666108
8,25,493648,493648,37716.666108
8,26,493648,493648,37716.666108
8,27,493648,493648,37716.666108
8,28,493648,493648,37716.666108
8,29,493648,493648,37716.666108
9,0,1234120,1234120,37633.331940
9,1,1727768,1727768,37633.331383
9,2,740472,740472,37633.332497
9,3,1727768,1727768,37633.331383
9,4,987296,987296,37633.332219
9,5,493648,493648,37633.332776
9,6,987296,987296,37633.332219
9,7,740472,740472,37633.332497
9,8,493648,493648,37633.332776
9,9,740472,740472,37633.332497
9,10,987296,987296,37633.332219
9,11,740472,740472,37633.332497
9,12,740472,740472,37633.332497
9,13,1727768,1727768,37633.331383
9,14,493648,493648,37633.332776
9,15,493648,493648,37633.332776
9,16,493648,493648,37633.332776
9,17,740472,740472,37633.332497
9,18,493648,493648,37633.332776
9,19,493648,493648,37633.332776
9,20,493648,493648,37633.332776
9,21,493648,493648,37633.332776
9,22,493648,493648,37633.332776
9,23,493648,493648,37633.332776
9,24,493648,493648,37633.332776
9,25,493648,493648,37633.332776
9,26,493648,493648,37633.332776
9,27,493648,493648,37633.332776
9,28,493648,493648,37633.332776
9,29,493648,493648,37633.332776
10,0,1234120,1234120,37716.665270
10,1,1480944,1480944,37716.664991
10,2,740472,740472,37716.665829
10,3,1727768,1727768,37716.664712
10,4,1234120,1234120,37716.665270
10,5,740472,740472,37716.665829
10,6,1234120,1234120,37716.665270
10,7,987296,987296,37716.665550
10,8,740472,740472,37716.665829
10,9,493648,493648,37716.666108
10,10,740472,740472,37716.665829
10,11,1234120,1234120,37716.665270
10,12,493648,493648,37716.666108
10,13,1480944,1480944,37716.664991
10,14,493648,493648,37716.666108
10,15,493648,493648,37716.666108
10,16,740472,740472,37716.665829
10,17,740472,740472,37716.665829
10,18,493648,493648,37716.666108
