round,node,ul_bytes,dl_bytes,energy_mj
0,0,1974592,1974592,32049.998101
0,1,1974592,1974592,32049.998101
0,2,1234120,1234120,32049.998813
0,3,1974592,1974592,32049.998101
0,4,740472,740472,32049.999288
0,5,493648,493648,32049.999525
0,6,1234120,1234120,32049.998813
0,7,740472,740472,32049.999288
0,8,740472,740472,32049.999288
0,9,740472,740472,32049.999288
0,10,987296,987296,32049.999051
0,11,987296,987296,32049.999051
0,12,493648,493648,32049.999525
0,13,1234120,1234120,32049.998813
0,14,493648,493648,32049.999525
0,15,493648,493648,32049.999525
0,16,740472,740472,32049.999288
0,17,740472,740472,32049.999288
0,18,493648,493648,32049.999525
0,19,740472,740472,32049.999288
0,20,493648,493648,32049.999525
0,21,493648,493648,32049.999525
0,22,493648,493648,32049.999525
0,23,493648,493648,32049.999525
0,24,493648,493648,32049.999525
0,25,493648,493648,32049.999525
0,26,493648,493648,32049.999525
0,27,493648,493648,32049.999525
0,28,493648,493648,32049.999525
0,29,493648,493648,32049.999525
1,0,740472,740472,32049.999288
1,1,1480944,1480944,32049.998576
1,2,740472,740472,32049.999288
1,3,1727768,1727768,32049.998339
1,4,1480944,1480944,32049.998576
1,5,493648,493648,32049.999525
1,6,987296,987296,32049.999051
1,7,1480944,1480944,32049.998576
1,8,493648,493648,32049.999525
1,9,493648,493648,32049.999525
1,10,740472,740472,32049.999288
1,11,1234120,1234120,32049.998813
1,12,493648,493648,32049.999525
1,13,1480944,1480944,32049.998576
1,14,493648,493648,32049.999525
1,15,493648,493648,32049.999525
1,16,740472,740472,32049.999288
1,17,740472,740472,32049.999288
1,18,493648,493648,32049.999525
1,19,740472,740472,32049.999288
1,20,493648,493648,32049.999525
1,21,493648,493648,32049.999525
1,22,493648,493648,32049.999525
1,23,493648,493648,32049.999525
1,24,493648,493648,32049.999525
1,25,493648,493648,32049.999525
1,26,493648,493648,32049.999525
1,27,493648,493648,32049.999525
1,28,493648,493648,32049.999525
1,29,493648,493648,32049.999525
2,0,1480944,1480944,32049.998576
2,1,1727768,1727768,32049.998339
2,2,987296,987296,32049.999051
2,3,1974592,1974592,32049.998101
2,4,1480944,1480944,32049.998576
2,5,740472,740472,32049.999288
2,6,1234120,1234120,32049.998813
2,7,1234120,1234120,32049.998813
2,8,740472,740472,32049.999288
2,9,740472,740472,32049.999288
2,10,987296,987296,32049.999051
2,11,987296,987296,32049.999051
2,12,493648,493648,32049.999525
2,13,1480944,1480944,32049.998576
2,14,493648,493648,32049.999525
2,15,493648,493648,32049.999525
2,16,493648,493648,32049.999525
2,17,740472,740472,32049.999288
2,18,493648,493648,32049.999525
2,19,740472,740472,32049.999288
2,20,493648,493648,32049.999525
2,21,493648,493648,32049.999525
2,22,493648,493648,32049.999525
2,23,493648,493648,32049.999525
2,24,493648,493648,32049.999525
2,25,493648,493648,32049.999525
2,26,493648,493648,32049.999525
2,27,493648,493648,32049.999525
2,28,493648,493648,32049.999525
2,29,493648,493648,32049.999525
3,0,1480944,1480944,32049.998576
3,1,1480944,1480944,32049.998576
3,2,1234120,1234120,32049.998813
3,3,1234120,1234120,32049.998813
3,4,740472,740472,32049.999288
3,5,493648,493648,32049.999525
3,6,987296,987296,32049.999051
3,7,1480944,1480944,32049.998576
3,8,493648,493648,32049.999525
3,9,740472,740472,32049.999288
3,10,740472,740472,32049.999288
3,11,987296,987296,32049.999051
3,12,493648,493648,32049.999525
3,13,1234120,1234120,32049.998813
3,14,493648,493648,32049.999525
3,15,493648,493648,32049.999525
3,16,740472,740472,32049.999288
3,17,493648,493648,32049.999525
3,18,493648,493648,32049.999525
3,19,740472,740472,32049.999288
3,20,493648,493648,32049.999525
3,21,493648,493648,32049.999525
3,22,493648,493648,32049.999525
3,23,493648,493648,32049.999525
3,24,493648,493648,32049.999525
3,25,493648,493648,32049.999525
3,26,493648,493648,32049.999525
3,27,493648,493648,32049.999525
3,28,493648,493648,32049.999525
3,29,493648,493648,32049.999525
4,0,987296,987296,32049.999051
4,1,1727768,1727768,32049.998339
4,2,740472,740472,32049.999288
4,3,1234120,1234120,32049.998813
4,4,987296,987296,32049.999051
4,5,493648,493648,32049.999525
4,6,1234120,1234120,32049.998813
4,7,1234120,1234120,32049.998813
4,8,740472,740472,32049.999288
4,9,740472,740472,32049.999288
4,10,987296,987296,32049.999051
4,11,987296,987296,32049.999051
4,12,740472,740472,32049.999288
4,13,1234120,1234120,32049.998813
4,14,493648,493648,32049.999525
4,15,493648,493648,32049.999525
4,16,740472,740472,32049.999288
4,17,740472,740472,32049.999288
4,18,493648,493648,32049.999525
4,19,740472,740472,32049.999288
4,20,493648,493648,32049.999525
4,21,493648,493648,32049.999525
4,22,493648,493648,32049.999525
4,23,493648,493648,32049.999525
4,24,493648,493648,32049.999525
4,25,493648,493648,32049.999525
4,26,493648,493648,32049.999525
4,27,493648,493648,32049.999525
4,28,493648,493648,32049.999525
